Model,DPO2004B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.0002,,,,,,,
Sample Interval,3.84025e-07,,,,,,,
Filter Frequency,7e+07,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
-4.879e-04,-0.508,-0.5,0.034,0.038,-0.116,-0.104,-0.146,-0.134
-4.876e-04,-0.5,-0.508,0.03,0.026,-0.112,-0.116,-0.142,-0.154
-4.872e-04,-0.5,-0.5,0.03,0.042,-0.112,-0.1,-0.138,-0.13
-4.868e-04,-0.5,-0.508,0.03,0.022,-0.108,-0.116,-0.142,-0.15
-4.864e-04,-0.5,-0.492,0.038,0.042,-0.1,-0.096,-0.138,-0.126
-4.860e-04,-0.5,-0.508,0.038,0.022,-0.1,-0.112,-0.138,-0.146
-4.856e-04,-0.508,-0.5,0.034,0.042,-0.104,-0.092,-0.134,-0.122
-4.852e-04,-0.508,-0.508,0.038,0.022,-0.096,-0.108,-0.134,-0.142
-4.849e-04,-0.5,-0.492,0.034,0.042,-0.096,-0.088,-0.126,-0.118
-4.845e-04,-0.508,-0.508,0.038,0.022,-0.096,-0.104,-0.126,-0.134
-4.841e-04,-0.508,-0.492,0.034,0.046,-0.092,-0.08,-0.126,-0.11
-4.837e-04,-0.508,-0.508,0.042,0.026,-0.088,-0.1,-0.114,-0.13
-4.833e-04,-0.508,-0.492,0.034,0.046,-0.084,-0.08,-0.122,-0.11
-4.829e-04,-0.508,-0.516,0.03,0.022,-0.092,-0.096,-0.118,-0.13
-4.826e-04,-0.508,-0.492,0.038,0.046,-0.088,-0.076,-0.122,-0.102
-4.822e-04,-0.508,-0.508,0.038,0.026,-0.088,-0.092,-0.118,-0.13
-4.818e-04,-0.508,-0.492,0.03,0.046,-0.076,-0.072,-0.122,-0.102
-4.814e-04,-0.508,-0.524,0.034,0.026,-0.076,-0.088,-0.114,-0.13
-4.810e-04,-0.508,-0.484,0.038,0.046,-0.068,-0.068,-0.11,-0.098
-4.806e-04,-0.508,-0.508,0.042,0.026,-0.076,-0.088,-0.11,-0.126
-4.803e-04,-0.508,-0.492,0.042,0.046,-0.08,-0.068,-0.114,-0.098
-4.799e-04,-0.508,-0.508,0.038,0.026,-0.076,-0.084,-0.114,-0.118
-4.795e-04,-0.508,-0.492,0.038,0.046,-0.072,-0.064,-0.106,-0.098
-4.791e-04,-0.508,-0.508,0.034,0.026,-0.072,-0.084,-0.102,-0.118
-4.787e-04,-0.508,-0.5,0.042,0.05,-0.064,-0.06,-0.106,-0.094
-4.783e-04,-0.508,-0.508,0.034,0.026,-0.072,-0.076,-0.098,-0.114
-4.780e-04,-0.508,-0.5,0.042,0.046,-0.068,-0.056,-0.106,-0.09
-4.776e-04,-0.508,-0.508,0.034,0.026,-0.068,-0.076,-0.102,-0.11
-4.772e-04,-0.508,-0.5,0.038,0.046,-0.064,-0.056,-0.102,-0.086
-4.768e-04,-0.508,-0.508,0.038,0.026,-0.068,-0.072,-0.094,-0.106
-4.764e-04,-0.508,-0.5,0.034,0.046,-0.056,-0.052,-0.094,-0.086
-4.760e-04,-0.508,-0.508,0.034,0.026,-0.06,-0.072,-0.09,-0.106
-4.756e-04,-0.508,-0.5,0.034,0.046,-0.068,-0.048,-0.09,-0.082
-4.753e-04,-0.508,-0.508,0.038,0.026,-0.06,-0.072,-0.098,-0.102
-4.749e-04,-0.508,-0.5,0.038,0.046,-0.06,-0.048,-0.094,-0.082
-4.745e-04,-0.5,-0.508,0.034,0.026,-0.056,-0.064,-0.09,-0.102
-4.741e-04,-0.508,-0.5,0.034,0.046,-0.056,-0.048,-0.086,-0.074
-4.737e-04,-0.508,-0.508,0.034,0.03,-0.056,-0.064,-0.086,-0.098
-4.733e-04,-0.508,-0.5,0.038,0.05,-0.052,-0.044,-0.082,-0.074
-4.730e-04,-0.508,-0.516,0.038,0.026,-0.056,-0.06,-0.086,-0.098
-4.726e-04,-0.508,-0.5,0.042,0.05,-0.052,-0.04,-0.082,-0.074
-4.722e-04,-0.508,-0.508,0.038,0.03,-0.048,-0.056,-0.082,-0.09
-4.718e-04,-0.508,-0.5,0.038,0.05,-0.044,-0.036,-0.074,-0.066
-4.714e-04,-0.508,-0.524,0.042,0.026,-0.04,-0.056,-0.078,-0.09
-4.710e-04,-0.508,-0.492,0.038,0.05,-0.052,-0.036,-0.078,-0.066
-4.707e-04,-0.508,-0.508,0.042,0.03,-0.044,-0.056,-0.078,-0.09
-4.703e-04,-0.508,-0.5,0.038,0.05,-0.04,-0.036,-0.078,-0.066
-4.699e-04,-0.508,-0.508,0.038,0.026,-0.044,-0.056,-0.078,-0.086
-4.695e-04,-0.508,-0.5,0.034,0.05,-0.044,-0.032,-0.07,-0.066
-4.691e-04,-0.508,-0.508,0.038,0.026,-0.04,-0.052,-0.078,-0.086
-4.687e-04,-0.508,-0.5,0.038,0.05,-0.04,-0.032,-0.074,-0.062
-4.683e-04,-0.508,-0.508,0.034,0.026,-0.04,-0.052,-0.07,-0.086
-4.680e-04,-0.508,-0.5,0.046,0.05,-0.044,-0.028,-0.07,-0.062
-4.676e-04,-0.508,-0.508,0.042,0.03,-0.04,-0.048,-0.066,-0.082
-4.672e-04,-0.508,-0.5,0.042,0.05,-0.04,-0.028,-0.066,-0.058
-4.668e-04,-0.508,-0.508,0.042,0.03,-0.032,-0.044,-0.066,-0.078
-4.664e-04,-0.508,-0.5,0.042,0.05,-0.032,-0.024,-0.066,-0.058
-4.660e-04,-0.508,-0.508,0.05,0.03,-0.04,-0.04,-0.066,-0.082
-4.657e-04,-0.508,-0.5,0.038,0.05,-0.032,-0.024,-0.062,-0.054
-4.653e-04,-0.508,-0.508,0.046,0.034,-0.032,-0.04,-0.066,-0.078
-4.649e-04,-0.508,-0.5,0.042,0.05,-0.024,-0.02,-0.066,-0.054
-4.645e-04,-0.508,-0.508,0.042,0.03,-0.028,-0.04,-0.058,-0.074
-4.641e-04,-0.508,-0.5,0.038,0.05,-0.032,-0.02,-0.062,-0.05
-4.637e-04,-0.508,-0.508,0.046,0.03,-0.028,-0.04,-0.058,-0.07
-4.634e-04,-0.508,-0.5,0.042,0.05,-0.028,-0.02,-0.058,-0.05
-4.630e-04,-0.508,-0.516,0.042,0.026,-0.032,-0.04,-0.058,-0.074
-4.626e-04,-0.508,-0.5,0.042,0.054,-0.032,-0.02,-0.062,-0.05
-4.622e-04,-0.508,-0.516,0.038,0.026,-0.02,-0.036,-0.062,-0.07
-4.618e-04,-0.508,-0.5,0.042,0.05,-0.028,-0.02,-0.054,-0.05
-4.614e-04,-0.508,-0.524,0.046,0.026,-0.032,-0.04,-0.058,-0.07
-4.611e-04,-0.5,-0.492,0.038,0.05,-0.032,-0.016,-0.054,-0.046
-4.607e-04,-0.508,-0.508,0.034,0.03,-0.028,-0.036,-0.058,-0.07
-4.603e-04,-0.508,-0.5,0.042,0.05,-0.032,-0.02,-0.058,-0.05
-4.599e-04,-0.508,-0.508,0.038,0.03,-0.028,-0.036,-0.062,-0.07
-4.595e-04,-0.508,-0.5,0.038,0.05,-0.028,-0.016,-0.058,-0.05
-4.591e-04,-0.508,-0.516,0.042,0.03,-0.024,-0.036,-0.058,-0.074
-4.587e-04,-0.508,-0.5,0.038,0.05,-0.032,-0.016,-0.054,-0.05
-4.584e-04,-0.508,-0.508,0.038,0.03,-0.02,-0.032,-0.058,-0.07
-4.580e-04,-0.508,-0.5,0.042,0.05,-0.024,-0.016,-0.054,-0.046
-4.576e-04,-0.508,-0.508,0.038,0.03,-0.032,-0.032,-0.05,-0.066
-4.572e-04,-0.508,-0.5,0.038,0.05,-0.02,-0.012,-0.054,-0.046
-4.568e-04,-0.508,-0.508,0.042,0.03,-0.024,-0.032,-0.05,-0.066
-4.564e-04,-0.508,-0.5,0.038,0.05,-0.024,-0.012,-0.046,-0.042
-4.561e-04,-0.508,-0.508,0.046,0.034,-0.024,-0.028,-0.05,-0.062
-4.557e-04,-0.508,-0.5,0.042,0.05,-0.02,-0.004,-0.05,-0.042
-4.553e-04,-0.508,-0.516,0.046,0.034,-0.012,-0.028,-0.05,-0.062
-4.549e-04,-0.508,-0.5,0.042,0.05,-0.016,-0.008,-0.058,-0.042
-4.545e-04,-0.508,-0.508,0.038,0.026,-0.02,-0.028,-0.05,-0.066
-4.541e-04,-0.508,-0.5,0.038,0.046,-0.02,-0.008,-0.05,-0.038
-4.538e-04,-0.508,-0.516,0.042,0.03,-0.016,-0.024,-0.042,-0.062
-4.534e-04,-0.5,-0.5,0.046,0.054,-0.012,-0.004,-0.046,-0.038
-4.530e-04,-0.508,-0.516,0.042,0.03,-0.012,-0.028,-0.046,-0.058
-4.526e-04,-0.508,-0.5,0.042,0.05,-0.012,-0.004,-0.046,-0.038
-4.522e-04,-0.508,-0.516,0.046,0.03,-0.012,-0.028,-0.046,-0.058
-4.518e-04,-0.508,-0.5,0.042,0.05,-0.012,-0.008,-0.05,-0.038
-4.515e-04,-0.508,-0.524,0.05,0.03,-0.016,-0.028,-0.042,-0.058
-4.511e-04,-0.508,-0.492,0.038,0.054,-0.012,-0.004,-0.05,-0.03
-4.507e-04,-0.5,-0.516,0.042,0.034,-0.02,-0.028,-0.046,-0.054
-4.503e-04,-0.508,-0.5,0.046,0.05,-0.016,-0.004,-0.05,-0.034
-4.499e-04,-0.508,-0.508,0.042,0.03,-0.004,-0.02,-0.042,-0.058
-4.495e-04,-0.508,-0.5,0.038,0.05,-0.02,-8.9407e-11,-0.046,-0.034
-4.491e-04,-0.508,-0.508,0.038,0.034,-0.008,-0.02,-0.046,-0.058
-4.488e-04,-0.508,-0.5,0.038,0.05,-0.012,-8.9407e-11,-0.042,-0.038
-4.484e-04,-0.508,-0.516,0.042,0.03,-0.008,-0.02,-0.042,-0.054
-4.480e-04,-0.508,-0.5,0.038,0.05,-0.008,-8.9407e-11,-0.042,-0.034
-4.476e-04,-0.508,-0.508,0.038,0.03,-0.012,-0.016,-0.038,-0.054
-4.472e-04,-0.508,-0.5,0.042,0.05,-0.012,-8.9407e-11,-0.042,-0.034
-4.468e-04,-0.508,-0.516,0.038,0.03,-0.004,-0.02,-0.038,-0.05
-4.465e-04,-0.508,-0.5,0.03,0.054,-0.012,-8.9407e-11,-0.046,-0.034
-4.461e-04,-0.508,-0.516,0.042,0.034,-0.004,-0.016,-0.042,-0.05
-4.457e-04,-0.508,-0.5,0.042,0.054,-0.004,0.004,-0.038,-0.03
-4.453e-04,-0.508,-0.508,0.042,0.03,-0.008,-0.016,-0.034,-0.046
-4.449e-04,-0.508,-0.5,0.046,0.054,-0.008,0.004,-0.038,-0.03
-4.445e-04,-0.508,-0.516,0.046,0.03,-0.004,-0.016,-0.038,-0.05
-4.442e-04,-0.508,-0.5,0.042,0.054,-0.004,0.004,-0.034,-0.03
-4.438e-04,-0.508,-0.516,0.042,0.034,-0.008,-0.016,-0.034,-0.046
-4.434e-04,-0.508,-0.5,0.046,0.054,-0.004,0.004,-0.038,-0.03
-4.430e-04,-0.508,-0.516,0.042,0.034,-0.008,-0.016,-0.038,-0.046
-4.426e-04,-0.508,-0.5,0.046,0.054,-0.012,0.004,-0.038,-0.026
-4.422e-04,-0.508,-0.508,0.042,0.034,-8.9407e-11,-0.016,-0.034,-0.046
-4.419e-04,-0.508,-0.5,0.042,0.054,-0.008,0.004,-0.038,-0.03
-4.415e-04,-0.508,-0.524,0.042,0.03,-0.008,-0.016,-0.038,-0.054
-4.411e-04,-0.508,-0.484,0.042,0.054,-0.004,0.004,-0.034,-0.026
-4.407e-04,-0.508,-0.516,0.038,0.03,-0.004,-0.012,-0.038,-0.046
-4.403e-04,-0.508,-0.5,0.034,0.05,-0.004,0.008,-0.038,-0.026
-4.399e-04,-0.508,-0.516,0.038,0.034,-8.9407e-11,-0.016,-0.038,-0.05
-4.395e-04,-0.508,-0.5,0.046,0.054,-0.004,0.004,-0.038,-0.026
-4.392e-04,-0.508,-0.516,0.046,0.034,-0.008,-0.012,-0.034,-0.046
-4.388e-04,-0.508,-0.5,0.046,0.054,-0.004,0.008,-0.038,-0.026
-4.384e-04,-0.508,-0.508,0.042,0.03,-8.9407e-11,-0.016,-0.038,-0.046
-4.380e-04,-0.508,-0.5,0.042,0.05,-0.008,0.004,-0.034,-0.026
-4.376e-04,-0.508,-0.516,0.046,0.03,-0.008,-0.012,-0.038,-0.046
-4.372e-04,-0.508,-0.5,0.042,0.05,-8.9407e-11,0.008,-0.03,-0.026
-4.369e-04,-0.508,-0.516,0.042,0.03,0.004,-0.012,-0.034,-0.046
-4.365e-04,-0.508,-0.5,0.038,0.054,0.004,0.008,-0.03,-0.026
-4.361e-04,-0.508,-0.516,0.046,0.034,-0.004,-0.012,-0.034,-0.042
-4.357e-04,-0.508,-0.5,0.038,0.054,0.004,0.012,-0.026,-0.026
-4.353e-04,-0.508,-0.508,0.046,0.034,0.004,-0.012,-0.034,-0.042
-4.349e-04,-0.5,-0.5,0.038,0.054,-8.9407e-11,0.012,-0.03,-0.022
-4.346e-04,-0.508,-0.516,0.05,0.034,0.004,-0.008,-0.03,-0.046
-4.342e-04,-0.508,-0.5,0.038,0.05,-8.9407e-11,0.012,-0.034,-0.022
-4.338e-04,-0.508,-0.516,0.038,0.03,-8.9407e-11,-0.008,-0.03,-0.042
-4.334e-04,-0.508,-0.5,0.046,0.05,-8.9407e-11,0.008,-0.034,-0.022
-4.330e-04,-0.508,-0.516,0.038,0.03,-8.9407e-11,-0.008,-0.026,-0.042
-4.326e-04,-0.508,-0.5,0.046,0.05,-0.004,0.012,-0.03,-0.022
-4.323e-04,-0.508,-0.516,0.042,0.034,-0.004,-0.012,-0.034,-0.042
-4.319e-04,-0.508,-0.5,0.046,0.05,-0.004,0.012,-0.03,-0.022
-4.315e-04,-0.508,-0.524,0.046,0.03,0.008,-0.012,-0.03,-0.042
-4.311e-04,-0.508,-0.492,0.038,0.054,-0.004,0.012,-0.034,-0.018
-4.307e-04,-0.508,-0.516,0.034,0.03,-0.004,-0.012,-0.026,-0.042
-4.303e-04,-0.508,-0.5,0.046,0.05,-8.9407e-11,0.012,-0.03,-0.022
-4.299e-04,-0.508,-0.516,0.042,0.03,0.004,-0.012,-0.03,-0.038
-4.296e-04,-0.508,-0.5,0.038,0.054,0.004,0.012,-0.034,-0.022
-4.292e-04,-0.508,-0.516,0.038,0.03,-8.9407e-11,-0.008,-0.034,-0.042
-4.288e-04,-0.508,-0.5,0.042,0.05,0.004,0.012,-0.03,-0.018
-4.284e-04,-0.508,-0.516,0.042,0.034,0.004,-0.008,-0.034,-0.042
-4.280e-04,-0.508,-0.5,0.046,0.05,-8.9407e-11,0.008,-0.03,-0.018
-4.276e-04,-0.508,-0.516,0.046,0.034,-8.9407e-11,-0.008,-0.026,-0.034
-4.273e-04,-0.508,-0.5,0.05,0.058,-8.9407e-11,0.012,-0.03,-0.018
-4.269e-04,-0.508,-0.516,0.042,0.034,0.004,-0.004,-0.03,-0.038
-4.265e-04,-0.508,-0.5,0.05,0.054,0.004,0.016,-0.026,-0.018
-4.261e-04,-0.508,-0.516,0.046,0.034,-8.9407e-11,-0.008,-0.026,-0.038
-4.257e-04,-0.508,-0.5,0.038,0.054,-8.9407e-11,0.012,-0.026,-0.018
-4.253e-04,-0.516,-0.516,0.046,0.034,-8.9407e-11,-0.008,-0.026,-0.038
-4.250e-04,-0.508,-0.5,0.05,0.054,-0.004,0.012,-0.026,-0.014
-4.246e-04,-0.508,-0.516,0.05,0.03,-0.004,-0.008,-0.03,-0.038
-4.242e-04,-0.508,-0.5,0.046,0.054,0.004,0.012,-0.026,-0.018
-4.238e-04,-0.508,-0.516,0.038,0.034,0.004,-0.008,-0.022,-0.038
-4.234e-04,-0.508,-0.5,0.034,0.05,0.004,0.012,-0.026,-0.018
-4.230e-04,-0.508,-0.516,0.042,0.034,-8.9407e-11,-0.008,-0.022,-0.038
-4.227e-04,-0.508,-0.5,0.042,0.054,-0.004,0.016,-0.022,-0.018
-4.223e-04,-0.508,-0.516,0.046,0.034,-8.9407e-11,-0.008,-0.026,-0.038
-4.219e-04,-0.508,-0.5,0.042,0.054,0.004,0.012,-0.03,-0.018
-4.215e-04,-0.508,-0.524,0.042,0.034,0.004,-0.008,-0.026,-0.042
-4.211e-04,-0.508,-0.492,0.042,0.054,0.004,0.012,-0.03,-0.014
-4.207e-04,-0.508,-0.516,0.042,0.034,-8.9407e-11,-0.008,-0.03,-0.038
-4.203e-04,-0.508,-0.5,0.046,0.05,0.004,0.012,-0.034,-0.018
-4.200e-04,-0.508,-0.516,0.046,0.034,0.008,-0.008,-0.026,-0.034
-4.196e-04,-0.508,-0.5,0.046,0.054,0.004,0.012,-0.026,-0.018
-4.192e-04,-0.508,-0.516,0.05,0.034,0.004,-0.008,-0.022,-0.038
-4.188e-04,-0.508,-0.5,0.046,0.054,0.008,0.016,-0.026,-0.018
-4.184e-04,-0.508,-0.516,0.042,0.034,0.004,-0.004,-0.018,-0.034
-4.180e-04,-0.508,-0.5,0.042,0.054,-8.9407e-11,0.016,-0.026,-0.018
-4.177e-04,-0.508,-0.516,0.042,0.034,0.004,-0.004,-0.022,-0.038
-4.173e-04,-0.508,-0.5,0.046,0.054,0.004,0.012,-0.03,-0.018
-4.169e-04,-0.508,-0.516,0.046,0.03,0.004,-0.004,-0.026,-0.034
-4.165e-04,-0.508,-0.5,0.046,0.054,0.012,0.016,-0.026,-0.014
-4.161e-04,-0.508,-0.516,0.042,0.034,0.008,-0.004,-0.022,-0.034
-4.157e-04,-0.508,-0.5,0.046,0.054,0.012,0.016,-0.026,-0.01
-4.154e-04,-0.508,-0.516,0.046,0.034,0.004,-0.004,-0.022,-0.034
-4.150e-04,-0.508,-0.5,0.046,0.054,0.004,0.016,-0.026,-0.014
-4.146e-04,-0.508,-0.516,0.05,0.03,0.004,-0.004,-0.022,-0.034
-4.142e-04,-0.508,-0.5,0.042,0.058,0.008,0.016,-0.018,-0.014
-4.138e-04,-0.508,-0.516,0.042,0.034,0.004,-0.008,-0.022,-0.038
-4.134e-04,-0.508,-0.5,0.038,0.054,0.008,0.016,-0.022,-0.01
-4.131e-04,-0.508,-0.516,0.034,0.03,0.004,-0.008,-0.026,-0.034
-4.127e-04,-0.508,-0.5,0.042,0.05,0.004,0.016,-0.026,-0.01
-4.123e-04,-0.508,-0.516,0.042,0.034,0.004,-0.008,-0.022,-0.038
-4.119e-04,-0.508,-0.5,0.046,0.054,0.008,0.016,-0.026,-0.014
-4.115e-04,-0.508,-0.524,0.046,0.034,0.004,-0.004,-0.026,-0.038
-4.111e-04,-0.508,-0.492,0.042,0.058,0.004,0.02,-0.026,-0.01
-4.107e-04,-0.508,-0.516,0.042,0.03,0.004,-0.008,-0.018,-0.034
-4.104e-04,-0.508,-0.5,0.046,0.054,0.004,0.016,-0.022,-0.01
-4.100e-04,-0.508,-0.516,0.046,0.034,0.004,-0.004,-0.022,-0.034
-4.096e-04,-0.508,-0.5,0.046,0.054,0.008,0.02,-0.018,-0.014
-4.092e-04,-0.508,-0.516,0.046,0.034,0.008,-0.004,-0.022,-0.034
-4.088e-04,-0.508,-0.5,0.046,0.054,0.004,0.02,-0.022,-0.014
-4.084e-04,-0.508,-0.516,0.046,0.034,0.012,-8.9407e-11,-0.022,-0.034
-4.081e-04,-0.508,-0.5,0.042,0.05,0.008,0.016,-0.022,-0.014
-4.077e-04,-0.508,-0.516,0.042,0.034,0.004,-8.9407e-11,-0.022,-0.034
-4.073e-04,-0.508,-0.5,0.042,0.05,0.004,0.016,-0.026,-0.014
-4.069e-04,-0.508,-0.516,0.05,0.03,0.004,-0.004,-0.022,-0.03
-4.065e-04,-0.508,-0.5,0.046,0.058,0.016,0.016,-0.022,-0.014
-4.061e-04,-0.508,-0.516,0.042,0.034,0.004,-8.9407e-11,-0.026,-0.034
-4.058e-04,-0.508,-0.5,0.046,0.054,0.008,0.02,-0.03,-0.01
-4.054e-04,-0.508,-0.516,0.046,0.03,0.008,-8.9407e-11,-0.026,-0.034
-4.050e-04,-0.508,-0.5,0.042,0.054,0.004,0.016,-0.03,-0.014
-4.046e-04,-0.516,-0.516,0.046,0.034,0.008,-0.004,-0.022,-0.034
-4.042e-04,-0.508,-0.5,0.046,0.054,0.008,0.016,-0.026,-0.014
-4.038e-04,-0.508,-0.516,0.05,0.034,-8.9407e-11,-0.004,-0.022,-0.03
-4.034e-04,-0.508,-0.5,0.042,0.054,0.004,0.016,-0.026,-0.014
-4.031e-04,-0.508,-0.516,0.042,0.034,0.008,-0.008,-0.018,-0.03
-4.027e-04,-0.508,-0.5,0.046,0.054,0.008,0.016,-0.026,-0.014
-4.023e-04,-0.508,-0.516,0.05,0.034,0.008,-0.004,-0.026,-0.034
-4.019e-04,-0.508,-0.5,0.042,0.054,0.008,0.016,-0.026,-0.014
-4.015e-04,-0.508,-0.524,0.05,0.03,0.008,-0.008,-0.022,-0.034
-4.011e-04,-0.508,-0.492,0.046,0.054,0.012,0.02,-0.018,-0.01
-4.008e-04,-0.508,-0.516,0.046,0.034,0.004,-0.008,-0.022,-0.034
-4.004e-04,-0.508,-0.5,0.042,0.054,0.008,0.016,-0.018,-0.01
-4.000e-04,-0.508,-0.516,0.038,0.034,0.004,-0.004,-0.026,-0.034
-3.996e-04,-0.516,-0.5,0.046,0.054,0.012,0.02,-0.022,-0.01
-3.992e-04,-0.508,-0.516,0.042,0.034,0.012,-0.004,-0.018,-0.034
-3.988e-04,-0.508,-0.5,0.046,0.05,0.008,0.016,-0.026,-0.01
-3.985e-04,-0.508,-0.516,0.05,0.034,0.004,-0.004,-0.018,-0.034
-3.981e-04,-0.508,-0.5,0.046,0.054,0.004,0.016,-0.018,-0.014
-3.977e-04,-0.508,-0.516,0.046,0.034,0.012,-0.004,-0.026,-0.03
-3.973e-04,-0.508,-0.5,0.042,0.05,0.008,0.016,-0.018,-0.01
-3.969e-04,-0.508,-0.516,0.042,0.03,0.008,-0.008,-0.022,-0.03
-3.965e-04,-0.508,-0.5,0.046,0.054,0.004,0.016,-0.018,-0.014
-3.962e-04,-0.508,-0.516,0.042,0.034,0.012,-0.008,-0.022,-0.034
-3.958e-04,-0.508,-0.5,0.042,0.054,0.008,0.016,-0.022,-0.01
-3.954e-04,-0.508,-0.516,0.046,0.034,0.004,-0.004,-0.018,-0.03
-3.950e-04,-0.508,-0.5,0.042,0.054,0.004,0.016,-0.014,-0.01
-3.946e-04,-0.508,-0.516,0.046,0.03,0.004,-0.004,-0.018,-0.03
-3.942e-04,-0.508,-0.5,0.046,0.054,0.004,0.016,-0.026,-0.01
-3.938e-04,-0.508,-0.516,0.05,0.034,0.008,-0.004,-0.026,-0.03
-3.935e-04,-0.508,-0.5,0.042,0.054,-8.9407e-11,0.016,-0.018,-0.014
-3.931e-04,-0.508,-0.516,0.046,0.03,0.012,-0.004,-0.022,-0.034
-3.927e-04,-0.516,-0.5,0.042,0.05,0.008,0.016,-0.022,-0.01
-3.923e-04,-0.516,-0.524,0.042,0.03,0.004,-0.008,-0.026,-0.034
-3.919e-04,-0.508,-0.5,0.042,0.054,0.004,0.02,-0.022,-0.01
-3.915e-04,-0.508,-0.524,0.042,0.034,0.008,-0.004,-0.018,-0.03
-3.912e-04,-0.508,-0.492,0.046,0.054,0.012,0.016,-0.018,-0.006
-3.908e-04,-0.508,-0.516,0.05,0.034,0.008,-0.004,-0.01,-0.03
-3.904e-04,-0.516,-0.5,0.046,0.054,0.008,0.02,-0.014,-0.006
-3.900e-04,-0.508,-0.516,0.046,0.034,0.008,-8.9407e-11,-0.018,-0.026
-3.896e-04,-0.508,-0.5,0.042,0.054,0.008,0.016,-0.014,-0.01
-3.892e-04,-0.508,-0.516,0.05,0.034,0.008,-0.004,-0.018,-0.03
-3.889e-04,-0.508,-0.5,0.046,0.054,0.008,0.016,-0.018,-0.01
-3.885e-04,-0.508,-0.516,0.042,0.034,0.004,-8.9407e-11,-0.022,-0.026
-3.881e-04,-0.508,-0.5,0.042,0.054,0.012,0.016,-0.018,-0.01
-3.877e-04,-0.508,-0.516,0.05,0.034,0.008,-8.9407e-11,-0.022,-0.03
-3.873e-04,-0.508,-0.5,0.046,0.058,0.008,0.02,-0.022,-0.01
-3.869e-04,-0.508,-0.516,0.046,0.034,0.008,-8.9407e-11,-0.018,-0.026
-3.866e-04,-0.508,-0.5,0.046,0.054,0.008,0.02,-0.014,-0.006
-3.862e-04,-0.508,-0.516,0.05,0.034,0.016,-8.9407e-11,-0.014,-0.03
-3.858e-04,-0.508,-0.5,0.046,0.058,0.012,0.02,-0.018,-0.006
-3.854e-04,-0.508,-0.508,0.05,0.034,0.012,-8.9407e-11,-0.01,-0.026
-3.850e-04,-0.508,-0.5,0.046,0.054,0.004,0.02,-0.014,-0.01
-3.846e-04,-0.508,-0.516,0.042,0.034,0.008,-8.9407e-11,-0.014,-0.034
-3.842e-04,-0.508,-0.5,0.046,0.054,0.004,0.02,-0.018,-0.01
-3.839e-04,-0.508,-0.516,0.038,0.03,-8.9407e-11,-0.004,-0.022,-0.03
-3.835e-04,-0.508,-0.5,0.034,0.054,0.004,0.016,-0.022,-0.01
-3.831e-04,-0.508,-0.516,0.046,0.034,0.004,-0.004,-0.022,-0.03
-3.827e-04,-0.508,-0.5,0.046,0.054,0.008,0.02,-0.018,-0.01
-3.823e-04,-0.508,-0.516,0.046,0.034,0.004,-0.004,-0.022,-0.034
-3.819e-04,-0.508,-0.5,0.042,0.05,0.012,0.016,-0.018,-0.01
-3.816e-04,-0.508,-0.524,0.042,0.034,0.008,-0.004,-0.022,-0.034
-3.812e-04,-0.508,-0.492,0.042,0.054,0.004,0.016,-0.01,-0.01
-3.808e-04,-0.516,-0.516,0.042,0.034,0.008,-0.004,-0.022,-0.03
-3.804e-04,-0.508,-0.5,0.046,0.054,0.008,0.016,-0.014,-0.01
-3.800e-04,-0.508,-0.516,0.05,0.034,0.008,-0.004,-0.01,-0.03
-3.796e-04,-0.508,-0.5,0.046,0.054,0.008,0.02,-0.022,-0.006
-3.793e-04,-0.508,-0.516,0.046,0.034,-8.9407e-11,-8.9407e-11,-0.018,-0.03
-3.789e-04,-0.508,-0.5,0.046,0.05,0.016,0.016,-0.018,-0.01
-3.785e-04,-0.508,-0.516,0.046,0.03,0.004,-0.004,-0.018,-0.026
-3.781e-04,-0.508,-0.5,0.042,0.054,0.004,0.016,-0.018,-0.006
-3.777e-04,-0.508,-0.516,0.05,0.034,0.008,-8.9407e-11,-0.022,-0.026
-3.773e-04,-0.508,-0.5,0.042,0.058,0.012,0.02,-0.014,-0.006
-3.770e-04,-0.508,-0.516,0.046,0.034,0.004,-8.9407e-11,-0.014,-0.026
-3.766e-04,-0.508,-0.5,0.042,0.054,0.008,0.02,-0.018,-0.006
-3.762e-04,-0.508,-0.516,0.046,0.034,0.012,-0.004,-0.022,-0.026
-3.758e-04,-0.508,-0.5,0.05,0.054,-8.9407e-11,0.016,-0.018,-0.006
-3.754e-04,-0.508,-0.516,0.05,0.034,0.004,-0.004,-0.018,-0.026
-3.750e-04,-0.508,-0.5,0.05,0.054,0.004,0.016,-0.014,-0.01
-3.746e-04,-0.508,-0.516,0.05,0.038,0.012,-8.9407e-11,-0.014,-0.026
-3.743e-04,-0.508,-0.5,0.05,0.058,0.012,0.02,-0.018,-0.006
-3.739e-04,-0.508,-0.516,0.042,0.038,0.008,-0.004,-0.018,-0.026
-3.735e-04,-0.508,-0.5,0.046,0.058,0.008,0.02,-0.018,-0.006
-3.731e-04,-0.508,-0.516,0.05,0.038,0.008,-0.004,-0.018,-0.026
-3.727e-04,-0.508,-0.5,0.05,0.058,0.004,0.02,-0.018,-0.01
