Model,DPO2004B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.0002,,,,,,,
Sample Interval,3.84025e-07,,,,,,,
Filter Frequency,7e+07,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
-5.344e-04,4.5,4.7,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.340e-04,4.3,4.3,-0.42,-0.46,-0.04,-0.08,0.02,-0.02
-5.336e-04,4.5,4.7,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.333e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.329e-04,4.5,4.7,-0.42,-0.38,-0.04,-8.9407e-10,-0.02,0.06
-5.325e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.08,0.02,-0.02
-5.321e-04,4.5,4.7,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.317e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,-0.02,-0.02
-5.313e-04,4.3,4.5,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.309e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.306e-04,4.5,4.5,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.302e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.298e-04,4.5,4.5,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.294e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.290e-04,4.5,4.7,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.286e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.283e-04,4.5,4.7,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.279e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.275e-04,4.5,4.5,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.271e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.267e-04,4.5,4.7,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.263e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.08,0.02,-0.02
-5.260e-04,4.5,4.5,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.02
-5.256e-04,4.3,4.3,-0.42,-0.46,-8.9407e-10,-0.08,0.02,-0.02
-5.252e-04,4.5,4.5,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.02
-5.248e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.244e-04,4.5,4.7,-0.42,-0.38,-8.9407e-10,0.04,0.02,0.02
-5.240e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.236e-04,4.5,4.7,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.233e-04,4.5,4.3,-0.46,-0.46,-0.04,-0.04,0.02,-0.02
-5.229e-04,4.5,4.5,-0.42,-0.38,-0.04,-8.9407e-10,-0.02,0.06
-5.225e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.221e-04,4.3,4.7,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.217e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.08,0.02,-0.02
-5.213e-04,4.5,4.5,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.210e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.206e-04,4.5,4.5,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.202e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.08,0.02,-0.02
-5.198e-04,4.5,4.5,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.194e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.190e-04,4.5,4.5,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.187e-04,4.3,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.183e-04,4.5,4.5,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.02
-5.179e-04,4.3,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.175e-04,4.5,4.7,-0.42,-0.38,-0.04,0.04,-0.02,0.06
-5.171e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.167e-04,4.5,4.7,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.02
-5.164e-04,4.3,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.160e-04,4.5,4.7,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.156e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.152e-04,4.5,4.7,-0.38,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.148e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.144e-04,4.5,4.7,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.140e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.137e-04,4.5,4.7,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.133e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.129e-04,4.5,4.5,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.125e-04,4.3,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.121e-04,4.5,4.7,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.117e-04,4.5,4.3,-0.46,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.114e-04,4.5,4.5,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.110e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.106e-04,4.5,4.7,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.102e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.098e-04,4.5,4.7,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.094e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.091e-04,4.5,4.7,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.087e-04,4.3,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.083e-04,4.3,4.7,-0.38,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.079e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.075e-04,4.5,4.5,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.071e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.068e-04,4.5,4.5,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.064e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.060e-04,4.5,4.7,-0.42,-0.38,-0.04,-8.9407e-10,0.02,0.06
-5.056e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.04,0.02,-0.02
-5.052e-04,4.3,4.7,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.06,0.06
-5.048e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.044e-04,4.3,4.5,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.041e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.08,0.02,-0.02
-5.037e-04,4.5,4.5,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.033e-04,4.5,4.3,-0.42,-0.46,-0.04,-0.08,0.02,-0.02
-5.029e-04,4.5,4.5,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.025e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.021e-04,4.5,4.7,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.018e-04,4.5,4.3,-0.42,-0.46,-8.9407e-10,-0.04,0.02,-0.02
-5.014e-04,4.5,4.5,-0.42,-0.38,-8.9407e-10,-8.9407e-10,0.02,0.06
-5.010e-04,4.5,-3.3,-0.42,-0.5,-8.9407e-10,-1.2,-0.02,-1.26
-5.006e-04,-3.3,4.7,-0.46,-0.38,-1.2,-8.9407e-10,-1.26,0.02
-5.002e-04,-4.3,-4.5,-0.38,-0.46,-1.64,-1.72,-1.82,-1.94
-4.998e-04,-4.5,-3.3,-0.38,-0.34,-1.68,-1.28,-1.9,-1.38
-4.995e-04,-4.5,-4.5,-0.26,-0.38,-1.72,-1.8,-1.9,-2.02
-4.991e-04,-4.5,-4.3,-0.06,-0.06,-1.76,-1.68,-1.94,-1.86
-4.987e-04,-4.5,-4.5,0.14,-0.1,-1.72,-1.8,-1.9,-2.02
-4.983e-04,-4.5,-4.3,0.38,0.38,-1.64,-1.64,-1.82,-1.82
-4.979e-04,-4.5,-4.5,0.54,0.38,-1.56,-1.64,-1.78,-1.9
-4.975e-04,-4.5,-4.3,0.66,0.66,-1.52,-1.52,-1.74,-1.74
-4.972e-04,-4.5,-4.7,0.62,0.54,-1.52,-1.56,-1.74,-1.82
-4.968e-04,-4.5,-4.3,0.54,0.66,-1.48,-1.48,-1.7,-1.7
-4.964e-04,-4.5,-4.5,0.5,0.42,-1.48,-1.52,-1.7,-1.78
-4.960e-04,-4.5,-4.3,0.46,0.58,-1.44,-1.44,-1.66,-1.66
-4.956e-04,-4.5,-4.7,0.42,0.34,-1.4,-1.48,-1.66,-1.74
-4.952e-04,-4.5,-4.3,0.38,0.46,-1.4,-1.4,-1.62,-1.62
-4.948e-04,-4.5,-4.7,0.34,0.3,-1.4,-1.44,-1.62,-1.7
-4.945e-04,-4.5,-4.3,0.3,0.38,-1.36,-1.32,-1.58,-1.58
-4.941e-04,-4.5,-4.7,0.3,0.26,-1.36,-1.36,-1.58,-1.66
-4.937e-04,-4.5,-4.3,0.3,0.34,-1.32,-1.28,-1.54,-1.54
-4.933e-04,-4.7,-4.7,0.3,0.26,-1.28,-1.32,-1.5,-1.62
-4.929e-04,-4.5,-4.3,0.3,0.3,-1.28,-1.24,-1.5,-1.46
-4.925e-04,-4.5,-4.7,0.3,0.26,-1.24,-1.28,-1.46,-1.54
-4.922e-04,-4.5,-4.3,0.3,0.34,-1.24,-1.2,-1.46,-1.42
-4.918e-04,-4.5,-4.7,0.26,0.26,-1.2,-1.24,-1.46,-1.5
-4.914e-04,-4.5,-4.3,0.3,0.3,-1.16,-1.16,-1.42,-1.38
-4.910e-04,-4.5,-4.7,0.3,0.26,-1.16,-1.2,-1.38,-1.46
-4.906e-04,-4.7,-4.3,0.26,0.3,-1.16,-1.12,-1.38,-1.38
-4.902e-04,-4.5,-4.7,0.3,0.26,-1.12,-1.16,-1.38,-1.42
-4.899e-04,-4.5,-4.3,0.3,0.34,-1.08,-1.08,-1.34,-1.34
-4.895e-04,-4.7,-4.7,0.3,0.26,-1.08,-1.12,-1.34,-1.38
-4.891e-04,-4.5,-4.3,0.3,0.34,-1.04,-1.04,-1.3,-1.3
-4.887e-04,-4.5,-4.7,0.3,0.26,-1.04,-1.08,-1.3,-1.38
-4.883e-04,-4.5,-4.3,0.3,0.34,-1,-1,-1.26,-1.26
-4.879e-04,-4.5,-4.7,0.3,0.26,-1,-1.04,-1.26,-1.34
-4.876e-04,-4.5,-4.3,0.3,0.34,-1,-0.96,-1.22,-1.22
-4.872e-04,-4.5,-4.7,0.3,0.26,-0.96,-1,-1.22,-1.3
-4.868e-04,-4.5,-4.3,0.34,0.34,-0.96,-0.92,-1.22,-1.18
-4.864e-04,-4.5,-4.7,0.34,0.26,-0.92,-0.96,-1.18,-1.26
-4.860e-04,-4.5,-4.3,0.3,0.34,-0.92,-0.88,-1.18,-1.14
-4.856e-04,-4.5,-4.7,0.34,0.26,-0.92,-0.96,-1.14,-1.22
-4.852e-04,-4.7,-4.3,0.34,0.34,-0.88,-0.88,-1.14,-1.1
-4.849e-04,-4.5,-4.7,0.34,0.26,-0.88,-0.92,-1.1,-1.18
-4.845e-04,-4.5,-4.3,0.34,0.34,-0.84,-0.84,-1.1,-1.06
-4.841e-04,-4.5,-4.7,0.34,0.3,-0.84,-0.88,-1.1,-1.14
-4.837e-04,-4.5,-4.3,0.34,0.38,-0.8,-0.8,-1.06,-1.06
-4.833e-04,-4.5,-4.7,0.34,0.3,-0.8,-0.84,-1.06,-1.1
-4.829e-04,-4.5,-4.3,0.34,0.38,-0.8,-0.76,-1.02,-1.02
-4.826e-04,-4.5,-4.7,0.34,0.3,-0.8,-0.8,-1.06,-1.1
-4.822e-04,-4.7,-4.5,0.34,0.38,-0.76,-0.76,-0.98,-0.98
-4.818e-04,-4.5,-4.7,0.34,0.3,-0.76,-0.8,-0.98,-1.06
-4.814e-04,-4.5,-4.3,0.34,0.38,-0.72,-0.72,-0.98,-0.94
-4.810e-04,-4.5,-4.7,0.34,0.3,-0.72,-0.76,-0.98,-1.02
-4.806e-04,-4.5,-4.5,0.34,0.38,-0.72,-0.68,-0.94,-0.94
-4.803e-04,-4.5,-4.7,0.34,0.3,-0.68,-0.72,-0.94,-0.98
-4.799e-04,-4.7,-4.5,0.34,0.38,-0.68,-0.68,-0.94,-0.9
-4.795e-04,-4.5,-4.7,0.34,0.3,-0.68,-0.72,-0.9,-0.98
-4.791e-04,-4.7,-4.3,0.34,0.38,-0.68,-0.64,-0.9,-0.86
-4.787e-04,-4.5,-4.7,0.34,0.3,-0.64,-0.68,-0.86,-0.94
-4.783e-04,-4.5,-4.3,0.34,0.38,-0.64,-0.6,-0.86,-0.86
-4.780e-04,-4.7,-4.7,0.34,0.3,-0.6,-0.64,-0.86,-0.9
-4.776e-04,-4.5,-4.5,0.34,0.38,-0.6,-0.56,-0.86,-0.82
-4.772e-04,-4.5,-4.7,0.38,0.3,-0.6,-0.64,-0.82,-0.9
-4.768e-04,-4.5,-4.3,0.38,0.38,-0.56,-0.56,-0.82,-0.78
-4.764e-04,-4.5,-4.7,0.34,0.3,-0.56,-0.6,-0.82,-0.86
-4.760e-04,-4.5,-4.3,0.34,0.38,-0.56,-0.56,-0.78,-0.78
-4.756e-04,-4.7,-4.7,0.34,0.34,-0.56,-0.6,-0.78,-0.86
-4.753e-04,-4.5,-4.5,0.38,0.42,-0.56,-0.52,-0.78,-0.74
-4.749e-04,-4.5,-4.7,0.38,0.34,-0.52,-0.56,-0.74,-0.82
-4.745e-04,-4.5,-4.5,0.38,0.38,-0.52,-0.48,-0.74,-0.74
-4.741e-04,-4.7,-4.7,0.38,0.34,-0.48,-0.56,-0.74,-0.82
-4.737e-04,-4.5,-4.3,0.38,0.42,-0.48,-0.48,-0.74,-0.7
-4.733e-04,-4.5,-4.7,0.38,0.34,-0.48,-0.52,-0.74,-0.78
-4.730e-04,-4.7,-4.3,0.38,0.38,-0.48,-0.44,-0.74,-0.7
-4.726e-04,-4.5,-4.7,0.38,0.34,-0.48,-0.52,-0.7,-0.78
-4.722e-04,-4.5,-4.5,0.38,0.42,-0.44,-0.44,-0.7,-0.66
-4.718e-04,-4.7,-4.7,0.38,0.34,-0.44,-0.48,-0.7,-0.74
-4.714e-04,-4.5,-4.3,0.38,0.42,-0.44,-0.44,-0.66,-0.66
-4.710e-04,-4.5,-4.7,0.38,0.34,-0.4,-0.48,-0.66,-0.74
-4.707e-04,-4.7,-4.5,0.38,0.42,-0.44,-0.4,-0.66,-0.66
-4.703e-04,-4.7,-4.7,0.38,0.34,-0.44,-0.44,-0.66,-0.7
-4.699e-04,-4.7,-4.5,0.38,0.42,-0.4,-0.4,-0.66,-0.62
-4.695e-04,-4.5,-4.7,0.38,0.34,-0.4,-0.44,-0.66,-0.7
-4.691e-04,-4.7,-4.3,0.38,0.42,-0.4,-0.36,-0.62,-0.62
-4.687e-04,-4.5,-4.7,0.38,0.34,-0.4,-0.4,-0.62,-0.66
-4.683e-04,-4.5,-4.5,0.38,0.42,-0.36,-0.36,-0.62,-0.58
-4.680e-04,-4.7,-4.7,0.38,0.34,-0.36,-0.4,-0.58,-0.66
-4.676e-04,-4.7,-4.5,0.42,0.42,-0.36,-0.32,-0.58,-0.58
-4.672e-04,-4.7,-4.7,0.38,0.34,-0.36,-0.4,-0.58,-0.62
-4.668e-04,-4.5,-4.3,0.38,0.42,-0.36,-0.32,-0.58,-0.54
-4.664e-04,-4.5,-4.7,0.38,0.34,-0.32,-0.36,-0.54,-0.62
-4.660e-04,-4.5,-4.5,0.38,0.42,-0.36,-0.28,-0.58,-0.54
-4.657e-04,-4.5,-4.7,0.38,0.34,-0.32,-0.36,-0.58,-0.62
-4.653e-04,-4.5,-4.3,0.38,0.42,-0.32,-0.28,-0.54,-0.54
-4.649e-04,-4.7,-4.7,0.38,0.34,-0.32,-0.36,-0.54,-0.62
-4.645e-04,-4.5,-4.3,0.42,0.42,-0.32,-0.28,-0.54,-0.5
-4.641e-04,-4.5,-4.7,0.38,0.34,-0.28,-0.32,-0.54,-0.58
-4.637e-04,-4.5,-4.5,0.38,0.42,-0.28,-0.28,-0.54,-0.5
-4.634e-04,-4.5,-4.7,0.42,0.34,-0.28,-0.32,-0.54,-0.58
-4.630e-04,-4.7,-4.3,0.38,0.42,-0.28,-0.24,-0.54,-0.5
-4.626e-04,-4.7,-4.7,0.42,0.34,-0.28,-0.32,-0.5,-0.54
-4.622e-04,-4.7,-4.5,0.38,0.42,-0.28,-0.24,-0.5,-0.46
-4.618e-04,-4.7,-4.7,0.38,0.34,-0.24,-0.28,-0.5,-0.54
-4.614e-04,-4.5,-4.5,0.38,0.42,-0.24,-0.24,-0.5,-0.46
-4.611e-04,-4.5,-4.7,0.42,0.38,-0.24,-0.28,-0.5,-0.54
-4.607e-04,-4.7,-4.5,0.38,0.42,-0.24,-0.24,-0.46,-0.46
-4.603e-04,-4.5,-4.7,0.38,0.34,-0.24,-0.28,-0.46,-0.5
-4.599e-04,-4.7,-4.5,0.42,0.42,-0.24,-0.2,-0.46,-0.46
-4.595e-04,-4.7,-4.7,0.42,0.34,-0.24,-0.28,-0.46,-0.5
-4.591e-04,-4.7,-4.5,0.42,0.42,-0.24,-0.2,-0.46,-0.42
-4.587e-04,-4.7,-4.7,0.38,0.38,-0.2,-0.24,-0.46,-0.5
-4.584e-04,-4.5,-4.5,0.42,0.42,-0.2,-0.2,-0.46,-0.42
-4.580e-04,-4.5,-4.7,0.42,0.38,-0.2,-0.24,-0.42,-0.46
-4.576e-04,-4.5,-4.5,0.38,0.42,-0.2,-0.2,-0.42,-0.42
-4.572e-04,-4.7,-4.7,0.42,0.38,-0.2,-0.24,-0.42,-0.46
-4.568e-04,-4.5,-4.5,0.42,0.42,-0.2,-0.16,-0.42,-0.38
-4.564e-04,-4.7,-4.7,0.42,0.34,-0.16,-0.24,-0.42,-0.46
-4.561e-04,-4.7,-4.3,0.42,0.42,-0.2,-0.16,-0.42,-0.38
-4.557e-04,-4.7,-4.7,0.38,0.38,-0.2,-0.2,-0.42,-0.46
-4.553e-04,-4.7,-4.3,0.42,0.42,-0.16,-0.16,-0.42,-0.38
-4.549e-04,-4.5,-4.7,0.42,0.38,-0.2,-0.2,-0.38,-0.46
-4.545e-04,-4.5,-4.3,0.38,0.42,-0.16,-0.16,-0.42,-0.38
-4.541e-04,-4.5,-4.7,0.42,0.38,-0.16,-0.2,-0.38,-0.42
-4.538e-04,-4.7,-4.5,0.42,0.42,-0.16,-0.12,-0.38,-0.38
-4.534e-04,-4.5,-4.7,0.42,0.34,-0.16,-0.2,-0.38,-0.42
-4.530e-04,-4.7,-4.5,0.42,0.42,-0.16,-0.12,-0.38,-0.38
-4.526e-04,-4.5,-4.7,0.42,0.34,-0.12,-0.16,-0.38,-0.42
-4.522e-04,-4.7,-4.5,0.42,0.46,-0.12,-0.12,-0.38,-0.34
-4.518e-04,-4.7,-4.7,0.42,0.38,-0.16,-0.16,-0.38,-0.42
-4.515e-04,-4.7,-4.5,0.42,0.46,-0.12,-0.12,-0.38,-0.34
-4.511e-04,-4.5,-4.7,0.42,0.38,-0.16,-0.16,-0.34,-0.42
-4.507e-04,-4.7,-4.5,0.42,0.46,-0.12,-0.12,-0.38,-0.34
-4.503e-04,-4.5,-4.7,0.42,0.38,-0.12,-0.16,-0.38,-0.38
-4.499e-04,-4.5,-4.5,0.42,0.46,-0.12,-0.08,-0.34,-0.34
-4.495e-04,-4.7,-4.7,0.42,0.38,-0.12,-0.16,-0.34,-0.38
-4.491e-04,-4.7,-4.5,0.42,0.46,-0.12,-0.08,-0.34,-0.34
-4.488e-04,-4.7,-4.7,0.42,0.38,-0.12,-0.12,-0.34,-0.38
-4.484e-04,-4.7,-4.5,0.42,0.46,-0.12,-0.08,-0.34,-0.3
-4.480e-04,-4.5,-4.7,0.42,0.38,-0.08,-0.12,-0.34,-0.38
-4.476e-04,-4.7,-4.5,0.42,0.46,-0.12,-0.08,-0.34,-0.3
-4.472e-04,-4.7,-4.7,0.42,0.38,-0.08,-0.12,-0.34,-0.38
-4.468e-04,-4.5,-4.5,0.42,0.46,-0.08,-0.08,-0.34,-0.3
-4.465e-04,-4.7,-4.7,0.42,0.38,-0.12,-0.12,-0.34,-0.38
-4.461e-04,-4.7,-4.5,0.42,0.46,-0.08,-0.08,-0.34,-0.3
-4.457e-04,-4.7,-4.7,0.38,0.38,-0.08,-0.12,-0.34,-0.34
-4.453e-04,-4.7,-4.5,0.42,0.46,-0.08,-0.04,-0.34,-0.3
-4.449e-04,-4.7,-4.7,0.42,0.38,-0.08,-0.12,-0.34,-0.34
-4.445e-04,-4.5,-4.5,0.42,0.46,-0.08,-0.04,-0.3,-0.26
-4.442e-04,-4.7,-4.7,0.42,0.38,-0.08,-0.12,-0.3,-0.34
-4.438e-04,-4.5,-4.5,0.42,0.46,-0.08,-0.04,-0.3,-0.26
-4.434e-04,-4.7,-4.7,0.42,0.38,-0.08,-0.08,-0.3,-0.34
-4.430e-04,-4.7,-4.5,0.42,0.46,-0.04,-0.04,-0.3,-0.26
-4.426e-04,-4.7,-4.7,0.42,0.38,-0.08,-0.08,-0.3,-0.34
-4.422e-04,-4.5,-4.5,0.42,0.46,-0.08,-0.04,-0.3,-0.26
-4.419e-04,-4.5,-4.7,0.42,0.38,-0.04,-0.12,-0.3,-0.34
-4.415e-04,-4.5,-4.5,0.42,0.46,-0.08,-0.04,-0.3,-0.26
-4.411e-04,-4.7,-4.7,0.42,0.38,-0.04,-0.08,-0.3,-0.34
-4.407e-04,-4.7,-4.5,0.42,0.46,-0.04,-0.04,-0.26,-0.26
-4.403e-04,-4.7,-4.7,0.42,0.38,-0.08,-0.08,-0.26,-0.3
-4.399e-04,-4.7,-4.5,0.42,0.46,-0.08,-8.9407e-10,-0.3,-0.26
-4.395e-04,-4.7,-4.7,0.42,0.38,-0.04,-0.08,-0.26,-0.3
-4.392e-04,-4.7,-4.3,0.42,0.46,-0.04,-0.04,-0.26,-0.22
-4.388e-04,-4.5,-4.7,0.42,0.38,-0.04,-0.08,-0.3,-0.3
-4.384e-04,-4.7,-4.5,0.42,0.46,-0.04,-8.9407e-10,-0.26,-0.22
-4.380e-04,-4.7,-4.7,0.42,0.38,-0.04,-0.08,-0.26,-0.3
-4.376e-04,-4.5,-4.5,0.42,0.46,-0.04,-8.9407e-10,-0.22,-0.22
-4.372e-04,-4.5,-4.7,0.42,0.38,-0.04,-0.08,-0.26,-0.3
-4.369e-04,-4.5,-4.5,0.42,0.46,-0.04,-8.9407e-10,-0.26,-0.22
-4.365e-04,-4.7,-4.7,0.42,0.38,-0.04,-0.08,-0.26,-0.3
-4.361e-04,-4.7,-4.5,0.42,0.46,-0.04,-8.9407e-10,-0.26,-0.22
-4.357e-04,-4.5,-4.7,0.42,0.38,-0.04,-0.08,-0.26,-0.3
-4.353e-04,-4.5,-4.5,0.42,0.46,-0.04,-8.9407e-10,-0.22,-0.22
-4.349e-04,-4.7,-4.7,0.42,0.38,-0.04,-0.08,-0.22,-0.26
-4.346e-04,-4.7,-4.5,0.42,0.46,-8.9407e-10,-8.9407e-10,-0.26,-0.22
-4.342e-04,-4.7,-4.7,0.42,0.38,-8.9407e-10,-0.04,-0.22,-0.26
-4.338e-04,-4.7,-4.5,0.42,0.46,-8.9407e-10,-8.9407e-10,-0.22,-0.22
-4.334e-04,-4.5,-4.7,0.42,0.38,-8.9407e-10,-0.04,-0.26,-0.3
-4.330e-04,-4.7,-4.5,0.42,0.46,-0.04,-8.9407e-10,-0.22,-0.22
-4.326e-04,-4.5,-4.7,0.42,0.38,-0.04,-0.04,-0.22,-0.26
-4.323e-04,-4.5,-4.5,0.42,0.46,-8.9407e-10,-8.9407e-10,-0.22,-0.22
-4.319e-04,-4.7,-4.7,0.42,0.38,-8.9407e-10,-0.04,-0.22,-0.26
-4.315e-04,-4.7,-4.5,0.42,0.46,-8.9407e-10,0.04,-0.26,-0.22
-4.311e-04,-4.7,-4.7,0.42,0.38,-0.04,-0.04,-0.22,-0.26
-4.307e-04,-4.5,-4.5,0.42,0.46,-8.9407e-10,-8.9407e-10,-0.26,-0.18
-4.303e-04,-4.7,-4.7,0.42,0.38,-8.9407e-10,-0.04,-0.22,-0.26
-4.299e-04,-4.5,-4.5,0.42,0.46,-8.9407e-10,0.04,-0.22,-0.18
-4.296e-04,-4.7,-4.7,0.42,0.38,-8.9407e-10,-0.04,-0.22,-0.26
-4.292e-04,-4.5,-4.5,0.42,0.46,-8.9407e-10,0.04,-0.22,-0.18
-4.288e-04,-4.5,-4.7,0.42,0.38,-8.9407e-10,-0.04,-0.22,-0.26
-4.284e-04,-4.5,-4.5,0.42,0.46,-8.9407e-10,0.04,-0.26,-0.18
-4.280e-04,-4.5,-4.7,0.42,0.38,-8.9407e-10,-0.04,-0.22,-0.26
-4.276e-04,-4.5,-4.5,0.42,0.46,-8.9407e-10,0.04,-0.22,-0.18
-4.273e-04,-4.5,-4.7,0.42,0.38,-8.9407e-10,-0.04,-0.22,-0.26
-4.269e-04,-4.5,-4.5,0.42,0.46,-8.9407e-10,0.04,-0.22,-0.18
-4.265e-04,-4.7,-4.7,0.42,0.38,-8.9407e-10,-0.04,-0.22,-0.26
-4.261e-04,-4.7,-4.5,0.42,0.46,-8.9407e-10,0.04,-0.22,-0.18
-4.257e-04,-4.5,-4.7,0.42,0.38,-8.9407e-10,-0.04,-0.22,-0.26
-4.253e-04,-4.7,-4.5,0.42,0.46,-8.9407e-10,0.04,-0.22,-0.18
-4.250e-04,-4.7,-4.7,0.42,0.38,0.04,-0.04,-0.22,-0.26
-4.246e-04,-4.5,-4.5,0.42,0.46,-8.9407e-10,0.04,-0.22,-0.18
-4.242e-04,-4.7,-4.7,0.42,0.38,0.04,-0.04,-0.22,-0.26
-4.238e-04,-4.5,-4.5,0.42,0.46,0.04,0.04,-0.18,-0.18
-4.234e-04,-4.7,-4.7,0.42,0.38,0.04,-0.04,-0.18,-0.22
-4.230e-04,-4.7,-4.5,0.42,0.46,0.04,0.04,-0.18,-0.18
-4.227e-04,-4.7,-4.7,0.42,0.38,-8.9407e-10,-8.9407e-10,-0.22,-0.26
