Model,DPO2004B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.0002,,,,,,,
Sample Interval,3.84025e-07,,,,,,,
Filter Frequency,7e+07,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
-5.367e-04,1.5,1.46,-0.14,-0.156,-0.008,-0.024,0.004,-0.012
-5.363e-04,1.46,1.5,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.359e-04,1.5,1.46,-0.14,-0.156,-0.008,-0.024,-0.004,-0.012
-5.356e-04,1.46,1.5,-0.14,-0.132,-1.78814e-10,-1.78814e-10,0.004,0.012
-5.352e-04,1.5,1.46,-0.148,-0.148,-0.008,-0.016,0.004,-0.012
-5.348e-04,1.5,1.54,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.344e-04,1.5,1.46,-0.148,-0.156,-0.008,-0.024,0.004,-0.012
-5.340e-04,1.5,1.5,-0.148,-0.124,-0.016,-1.78814e-10,-0.004,0.012
-5.336e-04,1.46,1.46,-0.14,-0.156,-0.008,-0.024,0.004,-0.012
-5.333e-04,1.5,1.5,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.329e-04,1.46,1.46,-0.14,-0.148,-1.78814e-10,-0.024,0.004,-0.012
-5.325e-04,1.5,1.5,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.321e-04,1.5,1.46,-0.14,-0.148,-0.008,-0.016,-0.004,-0.012
-5.317e-04,1.5,1.54,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.313e-04,1.5,1.46,-0.14,-0.148,-1.78814e-10,-0.016,0.004,-0.012
-5.309e-04,1.5,1.54,-0.14,-0.124,-1.78814e-10,0.008,0.004,0.012
-5.306e-04,1.5,1.46,-0.14,-0.148,-0.024,-0.024,-0.004,-0.012
-5.302e-04,1.5,1.5,-0.148,-0.124,-0.008,0.008,0.004,0.012
-5.298e-04,1.5,1.46,-0.132,-0.148,-0.008,-0.016,0.012,-0.012
-5.294e-04,1.46,1.54,-0.132,-0.124,-1.78814e-10,-1.78814e-10,-0.004,0.012
-5.290e-04,1.5,1.46,-0.14,-0.148,-0.008,-0.016,0.004,-0.012
-5.286e-04,1.5,1.54,-0.14,-0.132,-0.008,0.008,-0.004,0.012
-5.283e-04,1.5,1.46,-0.14,-0.156,-1.78814e-10,-0.016,0.012,-0.012
-5.279e-04,1.5,1.54,-0.14,-0.124,-0.008,-1.78814e-10,0.004,0.012
-5.275e-04,1.5,1.46,-0.132,-0.156,-0.008,-0.024,0.012,-0.012
-5.271e-04,1.5,1.5,-0.14,-0.132,-1.78814e-10,0.008,0.004,0.012
-5.267e-04,1.5,1.46,-0.148,-0.156,-0.016,-0.016,0.004,-0.012
-5.263e-04,1.5,1.54,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.260e-04,1.5,1.46,-0.14,-0.156,-0.008,-0.024,0.004,-0.012
-5.256e-04,1.5,1.5,-0.148,-0.132,-0.008,-1.78814e-10,0.012,0.012
-5.252e-04,1.5,1.46,-0.148,-0.156,-1.78814e-10,-0.024,0.004,-0.012
-5.248e-04,1.5,1.5,-0.14,-0.132,-0.008,-1.78814e-10,-0.004,0.012
-5.244e-04,1.5,1.46,-0.148,-0.156,-0.016,-0.016,0.004,-0.012
-5.240e-04,1.5,1.5,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.236e-04,1.5,1.46,-0.132,-0.148,-0.008,-0.024,-0.004,-0.012
-5.233e-04,1.5,1.5,-0.148,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.229e-04,1.5,1.46,-0.148,-0.156,-1.78814e-10,-0.024,0.004,-0.012
-5.225e-04,1.5,1.5,-0.14,-0.132,-0.016,-1.78814e-10,0.012,0.012
-5.221e-04,1.5,1.46,-0.148,-0.148,-0.008,-0.024,0.004,-0.012
-5.217e-04,1.46,1.54,-0.14,-0.132,-0.008,-1.78814e-10,-0.004,0.012
-5.213e-04,1.5,1.46,-0.14,-0.148,-0.008,-0.016,0.004,-0.012
-5.210e-04,1.5,1.54,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.206e-04,1.5,1.46,-0.148,-0.148,-0.016,-0.024,0.004,-0.012
-5.202e-04,1.46,1.5,-0.148,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.198e-04,1.5,1.46,-0.14,-0.156,-0.008,-0.024,0.012,-0.012
-5.194e-04,1.5,1.54,-0.148,-0.132,-0.016,0.008,-0.004,0.012
-5.190e-04,1.5,1.46,-0.14,-0.156,-0.016,-0.024,-0.004,-0.012
-5.187e-04,1.5,1.54,-0.132,-0.124,-0.008,-1.78814e-10,0.004,0.012
-5.183e-04,1.5,1.46,-0.148,-0.148,-0.008,-0.016,0.004,-0.012
-5.179e-04,1.5,1.54,-0.148,-0.132,-0.008,0.008,0.012,0.012
-5.175e-04,1.5,1.46,-0.14,-0.148,-0.008,-0.024,0.004,-0.012
-5.171e-04,1.5,1.5,-0.14,-0.124,-1.78814e-10,-1.78814e-10,0.004,0.012
-5.167e-04,1.5,1.46,-0.14,-0.148,-0.008,-0.024,0.004,-0.012
-5.164e-04,1.5,1.5,-0.132,-0.132,-0.008,0.008,0.004,0.012
-5.160e-04,1.5,1.46,-0.14,-0.148,-0.008,-0.024,0.012,-0.012
-5.156e-04,1.5,1.54,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.152e-04,1.5,1.46,-0.14,-0.156,-0.008,-0.024,0.004,-0.012
-5.148e-04,1.5,1.54,-0.14,-0.132,-0.016,-1.78814e-10,-0.004,0.012
-5.144e-04,1.46,1.46,-0.14,-0.156,-0.008,-0.016,-0.004,-0.012
-5.140e-04,1.5,1.5,-0.14,-0.132,-0.016,-1.78814e-10,0.004,0.012
-5.137e-04,1.5,1.46,-0.14,-0.148,-0.008,-0.024,-0.004,-0.012
-5.133e-04,1.5,1.54,-0.14,-0.132,-1.78814e-10,-1.78814e-10,0.004,0.012
-5.129e-04,1.5,1.46,-0.14,-0.148,-0.008,-0.016,0.004,-0.012
-5.125e-04,1.5,1.5,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.121e-04,1.5,1.46,-0.148,-0.156,-0.008,-0.016,0.004,-0.012
-5.117e-04,1.5,1.54,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.114e-04,1.5,1.46,-0.14,-0.156,-0.008,-0.024,0.004,-0.012
-5.110e-04,1.5,1.54,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.106e-04,1.5,1.46,-0.148,-0.156,-0.008,-0.024,0.004,-0.012
-5.102e-04,1.5,1.54,-0.14,-0.132,-0.008,-1.78814e-10,0.012,0.012
-5.098e-04,1.5,1.46,-0.14,-0.156,-0.008,-0.016,0.004,-0.012
-5.094e-04,1.5,1.5,-0.14,-0.132,-0.008,0.008,0.004,0.02
-5.091e-04,1.5,1.46,-0.14,-0.156,-0.008,-0.016,0.004,-0.012
-5.087e-04,1.5,1.5,-0.14,-0.132,-0.008,0.008,0.004,0.02
-5.083e-04,1.5,1.46,-0.148,-0.156,-1.78814e-10,-0.016,0.012,-0.012
-5.079e-04,1.5,1.54,-0.148,-0.132,-0.008,0.008,0.012,0.012
-5.075e-04,1.5,1.46,-0.14,-0.148,-0.008,-0.016,0.004,-0.012
-5.071e-04,1.5,1.54,-0.148,-0.132,-0.008,0.008,0.004,0.012
-5.068e-04,1.5,1.46,-0.14,-0.156,-0.008,-0.016,0.004,-0.012
-5.064e-04,1.5,1.5,-0.14,-0.132,-0.008,-1.78814e-10,0.004,0.012
-5.060e-04,1.5,1.46,-0.14,-0.156,-0.008,-0.024,0.004,-0.012
-5.056e-04,1.46,1.5,-0.14,-0.132,-0.008,-1.78814e-10,-0.004,0.012
-5.052e-04,1.5,1.46,-0.14,-0.148,-0.008,-0.016,0.004,-0.012
-5.048e-04,1.5,1.54,-0.14,-0.132,-0.008,0.008,0.004,0.012
-5.044e-04,1.46,1.46,-0.132,-0.148,-0.008,-0.016,0.004,-0.012
-5.041e-04,1.5,1.5,-0.148,-0.132,-1.78814e-10,0.008,0.004,0.012
-5.037e-04,1.5,1.46,-0.14,-0.156,-1.78814e-10,-0.016,0.004,-0.012
-5.033e-04,1.5,1.5,-0.148,-0.132,-1.78814e-10,0.008,0.004,0.012
-5.029e-04,1.5,1.46,-0.148,-0.156,-0.008,-0.016,0.004,-0.012
-5.025e-04,1.46,1.5,-0.14,-0.132,-0.008,0.008,0.004,0.012
-5.021e-04,1.5,1.46,-0.148,-0.148,-0.008,-0.016,0.004,-0.012
-5.018e-04,1.5,1.5,-0.14,-0.132,-0.016,0.008,0.004,0.012
-5.014e-04,1.46,1.46,-0.14,-0.148,-0.008,-0.024,0.004,-0.012
-5.010e-04,1.5,1.5,-0.148,-0.132,-0.016,0.008,0.004,0.012
-5.006e-04,1.5,-1.58,-0.14,-0.156,-0.008,-0.632,-0.004,-0.7
-5.002e-04,-1.5,1.5,-0.124,-0.108,-0.56,-1.78814e-10,-0.636,0.012
-4.998e-04,-1.5,-1.54,-0.116,-0.124,-0.592,-0.592,-0.652,-0.668
-4.995e-04,-1.5,-1.46,-0.06,0.012,-0.552,-0.544,-0.628,-0.612
-4.991e-04,-1.5,-1.54,0.012,-0.004,-0.552,-0.56,-0.62,-0.636
-4.987e-04,-1.5,-1.46,0.044,0.068,-0.544,-0.528,-0.612,-0.596
-4.983e-04,-1.46,-1.54,0.068,0.052,-0.536,-0.544,-0.62,-0.628
-4.979e-04,-1.5,-1.46,0.06,0.084,-0.528,-0.512,-0.604,-0.596
-4.975e-04,-1.54,-1.54,0.076,0.06,-0.52,-0.528,-0.596,-0.612
-4.972e-04,-1.54,-1.46,0.076,0.092,-0.512,-0.504,-0.596,-0.58
-4.968e-04,-1.5,-1.54,0.084,0.068,-0.504,-0.512,-0.58,-0.596
-4.964e-04,-1.5,-1.46,0.084,0.092,-0.496,-0.488,-0.58,-0.564
-4.960e-04,-1.54,-1.54,0.076,0.068,-0.496,-0.504,-0.572,-0.588
-4.956e-04,-1.5,-1.46,0.076,0.092,-0.488,-0.472,-0.564,-0.548
-4.952e-04,-1.5,-1.54,0.084,0.076,-0.48,-0.488,-0.556,-0.572
-4.948e-04,-1.54,-1.46,0.092,0.092,-0.472,-0.456,-0.548,-0.532
-4.945e-04,-1.54,-1.54,0.084,0.076,-0.456,-0.472,-0.532,-0.548
-4.941e-04,-1.54,-1.46,0.084,0.1,-0.44,-0.44,-0.524,-0.516
-4.937e-04,-1.5,-1.54,0.092,0.076,-0.44,-0.456,-0.524,-0.54
-4.933e-04,-1.54,-1.46,0.084,0.1,-0.44,-0.424,-0.508,-0.5
-4.929e-04,-1.5,-1.54,0.092,0.076,-0.432,-0.44,-0.516,-0.532
-4.925e-04,-1.54,-1.46,0.084,0.1,-0.424,-0.416,-0.508,-0.492
-4.922e-04,-1.54,-1.58,0.1,0.084,-0.416,-0.432,-0.508,-0.516
-4.918e-04,-1.54,-1.46,0.092,0.108,-0.408,-0.392,-0.492,-0.476
-4.914e-04,-1.54,-1.54,0.092,0.084,-0.4,-0.408,-0.484,-0.5
-4.910e-04,-1.54,-1.46,0.1,0.108,-0.392,-0.376,-0.468,-0.46
-4.906e-04,-1.54,-1.54,0.1,0.084,-0.392,-0.392,-0.468,-0.484
-4.902e-04,-1.54,-1.46,0.1,0.108,-0.384,-0.368,-0.452,-0.452
-4.899e-04,-1.54,-1.54,0.1,0.084,-0.368,-0.384,-0.452,-0.476
-4.895e-04,-1.5,-1.46,0.1,0.116,-0.36,-0.352,-0.444,-0.436
-4.891e-04,-1.54,-1.58,0.108,0.092,-0.352,-0.368,-0.444,-0.452
-4.887e-04,-1.54,-1.46,0.1,0.116,-0.352,-0.336,-0.428,-0.42
-4.883e-04,-1.54,-1.58,0.108,0.092,-0.344,-0.352,-0.436,-0.444
-4.879e-04,-1.54,-1.5,0.1,0.116,-0.336,-0.328,-0.428,-0.412
-4.876e-04,-1.54,-1.58,0.108,0.092,-0.328,-0.344,-0.42,-0.436
-4.872e-04,-1.54,-1.46,0.1,0.116,-0.328,-0.312,-0.412,-0.396
-4.868e-04,-1.54,-1.54,0.108,0.092,-0.312,-0.328,-0.404,-0.42
-4.864e-04,-1.54,-1.5,0.108,0.116,-0.312,-0.304,-0.396,-0.388
-4.860e-04,-1.54,-1.58,0.116,0.092,-0.304,-0.32,-0.404,-0.412
-4.856e-04,-1.54,-1.5,0.108,0.124,-0.296,-0.296,-0.388,-0.372
-4.852e-04,-1.54,-1.58,0.108,0.1,-0.296,-0.312,-0.38,-0.396
-4.849e-04,-1.54,-1.5,0.108,0.116,-0.296,-0.28,-0.38,-0.364
-4.845e-04,-1.5,-1.54,0.108,0.1,-0.288,-0.288,-0.372,-0.388
-4.841e-04,-1.54,-1.46,0.116,0.124,-0.288,-0.264,-0.372,-0.348
-4.837e-04,-1.54,-1.54,0.108,0.1,-0.272,-0.288,-0.364,-0.38
-4.833e-04,-1.54,-1.46,0.116,0.124,-0.272,-0.256,-0.356,-0.34
-4.829e-04,-1.54,-1.58,0.108,0.1,-0.264,-0.272,-0.348,-0.372
-4.826e-04,-1.54,-1.5,0.116,0.124,-0.264,-0.248,-0.348,-0.332
-4.822e-04,-1.54,-1.54,0.124,0.108,-0.256,-0.264,-0.34,-0.356
-4.818e-04,-1.54,-1.46,0.124,0.132,-0.248,-0.232,-0.332,-0.324
-4.814e-04,-1.54,-1.58,0.116,0.1,-0.248,-0.256,-0.332,-0.348
-4.810e-04,-1.54,-1.46,0.116,0.124,-0.24,-0.232,-0.324,-0.316
-4.806e-04,-1.54,-1.58,0.108,0.1,-0.232,-0.248,-0.316,-0.34
-4.803e-04,-1.54,-1.46,0.124,0.124,-0.232,-0.224,-0.316,-0.308
-4.799e-04,-1.54,-1.58,0.116,0.1,-0.224,-0.24,-0.316,-0.332
-4.795e-04,-1.54,-1.46,0.124,0.132,-0.232,-0.216,-0.316,-0.3
-4.791e-04,-1.54,-1.58,0.124,0.1,-0.224,-0.232,-0.3,-0.324
-4.787e-04,-1.54,-1.46,0.124,0.132,-0.216,-0.208,-0.3,-0.292
-4.783e-04,-1.5,-1.58,0.124,0.108,-0.216,-0.224,-0.308,-0.316
-4.780e-04,-1.54,-1.46,0.116,0.124,-0.2,-0.192,-0.292,-0.284
-4.776e-04,-1.5,-1.58,0.116,0.108,-0.208,-0.216,-0.292,-0.308
-4.772e-04,-1.54,-1.5,0.124,0.132,-0.2,-0.184,-0.292,-0.276
-4.768e-04,-1.54,-1.58,0.116,0.108,-0.192,-0.208,-0.284,-0.3
-4.764e-04,-1.54,-1.5,0.116,0.132,-0.192,-0.184,-0.276,-0.268
-4.760e-04,-1.54,-1.58,0.124,0.108,-0.192,-0.2,-0.268,-0.284
-4.756e-04,-1.54,-1.5,0.116,0.132,-0.184,-0.176,-0.276,-0.26
-4.753e-04,-1.54,-1.58,0.124,0.108,-0.176,-0.192,-0.26,-0.276
-4.749e-04,-1.54,-1.46,0.116,0.132,-0.184,-0.16,-0.26,-0.252
-4.745e-04,-1.54,-1.58,0.124,0.108,-0.168,-0.184,-0.26,-0.276
-4.741e-04,-1.54,-1.5,0.124,0.132,-0.168,-0.152,-0.252,-0.244
-4.737e-04,-1.54,-1.58,0.124,0.116,-0.168,-0.176,-0.252,-0.268
-4.733e-04,-1.54,-1.46,0.124,0.14,-0.16,-0.144,-0.252,-0.236
-4.730e-04,-1.54,-1.58,0.132,0.116,-0.168,-0.168,-0.244,-0.26
-4.726e-04,-1.54,-1.5,0.124,0.14,-0.152,-0.144,-0.244,-0.228
-4.722e-04,-1.54,-1.58,0.124,0.116,-0.152,-0.16,-0.244,-0.252
-4.718e-04,-1.54,-1.5,0.132,0.14,-0.152,-0.136,-0.236,-0.228
-4.714e-04,-1.54,-1.58,0.132,0.116,-0.144,-0.16,-0.236,-0.244
-4.710e-04,-1.54,-1.5,0.132,0.14,-0.144,-0.128,-0.228,-0.22
-4.707e-04,-1.54,-1.58,0.132,0.116,-0.144,-0.152,-0.22,-0.236
-4.703e-04,-1.54,-1.5,0.124,0.14,-0.136,-0.128,-0.228,-0.212
-4.699e-04,-1.54,-1.54,0.132,0.116,-0.136,-0.144,-0.22,-0.236
-4.695e-04,-1.54,-1.5,0.132,0.14,-0.136,-0.12,-0.22,-0.204
-4.691e-04,-1.54,-1.54,0.14,0.116,-0.136,-0.144,-0.22,-0.236
-4.687e-04,-1.54,-1.5,0.124,0.14,-0.12,-0.112,-0.212,-0.196
-4.683e-04,-1.54,-1.58,0.132,0.116,-0.12,-0.136,-0.204,-0.228
-4.680e-04,-1.54,-1.5,0.132,0.14,-0.112,-0.112,-0.196,-0.196
-4.676e-04,-1.5,-1.58,0.132,0.116,-0.12,-0.128,-0.196,-0.22
-4.672e-04,-1.5,-1.5,0.132,0.14,-0.112,-0.104,-0.196,-0.188
-4.668e-04,-1.54,-1.58,0.132,0.116,-0.12,-0.128,-0.204,-0.212
-4.664e-04,-1.54,-1.5,0.14,0.148,-0.12,-0.104,-0.196,-0.18
-4.660e-04,-1.54,-1.58,0.132,0.116,-0.112,-0.12,-0.188,-0.212
-4.657e-04,-1.54,-1.5,0.132,0.148,-0.104,-0.096,-0.188,-0.18
-4.653e-04,-1.54,-1.58,0.132,0.124,-0.104,-0.12,-0.188,-0.204
-4.649e-04,-1.54,-1.46,0.124,0.148,-0.104,-0.088,-0.188,-0.18
-4.645e-04,-1.54,-1.58,0.14,0.116,-0.104,-0.12,-0.18,-0.204
-4.641e-04,-1.54,-1.5,0.132,0.14,-0.112,-0.088,-0.18,-0.172
-4.637e-04,-1.54,-1.58,0.14,0.116,-0.096,-0.112,-0.172,-0.196
-4.634e-04,-1.54,-1.5,0.132,0.14,-0.096,-0.088,-0.188,-0.164
-4.630e-04,-1.54,-1.58,0.124,0.124,-0.088,-0.104,-0.172,-0.188
-4.626e-04,-1.54,-1.5,0.14,0.14,-0.088,-0.08,-0.18,-0.164
-4.622e-04,-1.54,-1.58,0.14,0.116,-0.088,-0.104,-0.18,-0.188
-4.618e-04,-1.54,-1.5,0.124,0.14,-0.088,-0.08,-0.172,-0.156
-4.614e-04,-1.58,-1.58,0.14,0.116,-0.088,-0.096,-0.164,-0.18
-4.611e-04,-1.54,-1.5,0.124,0.14,-0.088,-0.072,-0.164,-0.156
-4.607e-04,-1.54,-1.58,0.124,0.124,-0.08,-0.088,-0.164,-0.18
-4.603e-04,-1.54,-1.5,0.14,0.148,-0.072,-0.064,-0.156,-0.148
-4.599e-04,-1.54,-1.58,0.14,0.124,-0.072,-0.088,-0.156,-0.18
-4.595e-04,-1.54,-1.5,0.132,0.148,-0.08,-0.064,-0.148,-0.14
-4.591e-04,-1.54,-1.58,0.14,0.124,-0.072,-0.08,-0.156,-0.172
-4.587e-04,-1.54,-1.5,0.14,0.148,-0.072,-0.064,-0.156,-0.14
-4.584e-04,-1.54,-1.58,0.132,0.124,-0.08,-0.08,-0.156,-0.172
-4.580e-04,-1.54,-1.5,0.132,0.148,-0.064,-0.056,-0.148,-0.14
-4.576e-04,-1.54,-1.58,0.14,0.124,-0.064,-0.072,-0.148,-0.164
-4.572e-04,-1.54,-1.5,0.14,0.148,-0.072,-0.056,-0.14,-0.14
-4.568e-04,-1.54,-1.58,0.14,0.124,-0.064,-0.072,-0.148,-0.164
-4.564e-04,-1.54,-1.5,0.14,0.148,-0.064,-0.048,-0.148,-0.132
-4.561e-04,-1.54,-1.58,0.132,0.124,-0.064,-0.072,-0.14,-0.156
-4.557e-04,-1.54,-1.5,0.132,0.148,-0.056,-0.048,-0.14,-0.132
-4.553e-04,-1.54,-1.58,0.132,0.124,-0.056,-0.072,-0.14,-0.156
-4.549e-04,-1.54,-1.46,0.124,0.148,-0.056,-0.048,-0.14,-0.124
-4.545e-04,-1.54,-1.58,0.14,0.124,-0.056,-0.064,-0.132,-0.156
-4.541e-04,-1.54,-1.5,0.14,0.148,-0.056,-0.04,-0.132,-0.124
-4.538e-04,-1.54,-1.58,0.14,0.124,-0.056,-0.064,-0.132,-0.148
-4.534e-04,-1.54,-1.46,0.132,0.148,-0.056,-0.04,-0.124,-0.124
-4.530e-04,-1.54,-1.58,0.132,0.124,-0.04,-0.056,-0.132,-0.14
-4.526e-04,-1.54,-1.5,0.14,0.148,-0.056,-0.04,-0.124,-0.116
-4.522e-04,-1.54,-1.58,0.132,0.124,-0.048,-0.056,-0.132,-0.14
-4.518e-04,-1.54,-1.5,0.14,0.148,-0.048,-0.032,-0.124,-0.116
-4.515e-04,-1.54,-1.58,0.132,0.124,-0.04,-0.056,-0.132,-0.14
-4.511e-04,-1.54,-1.46,0.14,0.148,-0.048,-0.032,-0.124,-0.108
-4.507e-04,-1.54,-1.58,0.132,0.124,-0.04,-0.048,-0.124,-0.132
-4.503e-04,-1.54,-1.5,0.132,0.148,-0.04,-0.032,-0.116,-0.108
-4.499e-04,-1.54,-1.58,0.14,0.124,-0.04,-0.048,-0.116,-0.132
-4.495e-04,-1.54,-1.5,0.14,0.148,-0.032,-0.024,-0.116,-0.108
-4.491e-04,-1.54,-1.58,0.148,0.124,-0.04,-0.048,-0.108,-0.132
-4.488e-04,-1.58,-1.5,0.14,0.148,-0.04,-0.024,-0.116,-0.108
-4.484e-04,-1.54,-1.58,0.132,0.124,-0.04,-0.048,-0.116,-0.132
-4.480e-04,-1.54,-1.5,0.14,0.148,-0.04,-0.024,-0.116,-0.1
-4.476e-04,-1.54,-1.58,0.132,0.124,-0.04,-0.048,-0.108,-0.124
-4.472e-04,-1.54,-1.5,0.14,0.148,-0.032,-0.024,-0.108,-0.1
-4.468e-04,-1.54,-1.58,0.132,0.124,-0.032,-0.04,-0.108,-0.124
-4.465e-04,-1.54,-1.5,0.132,0.148,-0.032,-0.024,-0.108,-0.1
-4.461e-04,-1.54,-1.58,0.132,0.124,-0.024,-0.048,-0.108,-0.116
-4.457e-04,-1.54,-1.5,0.132,0.148,-0.024,-0.016,-0.108,-0.092
-4.453e-04,-1.54,-1.58,0.14,0.124,-0.024,-0.04,-0.1,-0.116
-4.449e-04,-1.54,-1.5,0.14,0.156,-0.024,-0.016,-0.108,-0.092
-4.445e-04,-1.54,-1.58,0.14,0.124,-0.032,-0.04,-0.108,-0.116
-4.442e-04,-1.54,-1.5,0.14,0.148,-0.024,-0.016,-0.108,-0.092
-4.438e-04,-1.54,-1.58,0.132,0.124,-0.016,-0.032,-0.1,-0.116
-4.434e-04,-1.54,-1.5,0.132,0.148,-0.024,-0.016,-0.1,-0.092
-4.430e-04,-1.54,-1.58,0.132,0.124,-0.024,-0.032,-0.108,-0.116
-4.426e-04,-1.54,-1.5,0.14,0.148,-0.024,-0.008,-0.1,-0.084
-4.422e-04,-1.54,-1.58,0.132,0.124,-0.024,-0.032,-0.1,-0.108
-4.419e-04,-1.54,-1.5,0.14,0.156,-0.024,-0.008,-0.1,-0.084
-4.415e-04,-1.54,-1.58,0.14,0.124,-0.024,-0.032,-0.1,-0.108
-4.411e-04,-1.54,-1.46,0.14,0.148,-0.016,-0.008,-0.1,-0.084
-4.407e-04,-1.54,-1.58,0.14,0.124,-0.016,-0.024,-0.1,-0.116
-4.403e-04,-1.54,-1.5,0.14,0.148,-0.016,-0.008,-0.1,-0.084
-4.399e-04,-1.54,-1.58,0.14,0.132,-0.024,-0.032,-0.092,-0.108
-4.395e-04,-1.54,-1.5,0.14,0.156,-0.016,-0.008,-0.092,-0.084
-4.392e-04,-1.54,-1.58,0.14,0.124,-0.016,-0.024,-0.092,-0.108
-4.388e-04,-1.54,-1.5,0.148,0.156,-0.016,-0.008,-0.092,-0.084
-4.384e-04,-1.54,-1.58,0.14,0.124,-0.024,-0.032,-0.092,-0.116
-4.380e-04,-1.54,-1.5,0.14,0.156,-0.016,-0.008,-0.092,-0.076
-4.376e-04,-1.58,-1.58,0.14,0.124,-0.024,-0.024,-0.092,-0.108
-4.372e-04,-1.58,-1.5,0.14,0.148,-0.016,-1.78814e-10,-0.084,-0.076
-4.369e-04,-1.54,-1.58,0.14,0.132,-0.016,-0.024,-0.092,-0.1
-4.365e-04,-1.54,-1.5,0.14,0.148,-0.016,-1.78814e-10,-0.084,-0.076
-4.361e-04,-1.54,-1.58,0.14,0.124,-0.008,-0.016,-0.092,-0.1
-4.357e-04,-1.54,-1.5,0.14,0.156,-0.008,-1.78814e-10,-0.084,-0.076
-4.353e-04,-1.54,-1.58,0.14,0.132,-0.008,-0.016,-0.084,-0.1
-4.349e-04,-1.54,-1.5,0.14,0.156,-0.008,-1.78814e-10,-0.084,-0.076
-4.346e-04,-1.54,-1.58,0.14,0.132,-1.78814e-10,-0.016,-0.076,-0.1
-4.342e-04,-1.54,-1.46,0.14,0.156,-0.008,0.008,-0.076,-0.076
-4.338e-04,-1.54,-1.58,0.148,0.124,-0.008,-0.016,-0.076,-0.092
-4.334e-04,-1.54,-1.5,0.148,0.156,-0.008,0.008,-0.076,-0.076
-4.330e-04,-1.54,-1.58,0.148,0.124,-0.008,-0.016,-0.084,-0.092
-4.326e-04,-1.54,-1.5,0.14,0.156,-1.78814e-10,0.008,-0.084,-0.068
-4.323e-04,-1.54,-1.58,0.148,0.132,-1.78814e-10,-0.016,-0.084,-0.092
-4.319e-04,-1.58,-1.5,0.14,0.156,-0.008,0.008,-0.076,-0.068
-4.315e-04,-1.54,-1.58,0.148,0.132,-0.008,-0.016,-0.076,-0.092
-4.311e-04,-1.54,-1.5,0.14,0.156,-0.008,0.008,-0.076,-0.068
-4.307e-04,-1.54,-1.58,0.156,0.132,0.008,-0.016,-0.076,-0.092
-4.303e-04,-1.54,-1.5,0.14,0.156,-1.78814e-10,0.008,-0.076,-0.068
-4.299e-04,-1.54,-1.58,0.14,0.132,-1.78814e-10,-0.016,-0.084,-0.092
-4.296e-04,-1.54,-1.5,0.14,0.156,-1.78814e-10,0.008,-0.076,-0.068
-4.292e-04,-1.54,-1.58,0.148,0.132,0.008,-0.008,-0.084,-0.084
-4.288e-04,-1.54,-1.5,0.148,0.156,-1.78814e-10,0.008,-0.084,-0.068
-4.284e-04,-1.54,-1.58,0.14,0.132,-1.78814e-10,-0.016,-0.076,-0.092
-4.280e-04,-1.54,-1.5,0.14,0.156,-1.78814e-10,0.016,-0.076,-0.06
-4.276e-04,-1.58,-1.58,0.14,0.124,0.008,-0.008,-0.068,-0.084
-4.273e-04,-1.54,-1.5,0.148,0.156,0.008,0.016,-0.076,-0.06
-4.269e-04,-1.54,-1.58,0.14,0.132,-1.78814e-10,-0.008,-0.076,-0.084
-4.265e-04,-1.54,-1.46,0.148,0.156,-1.78814e-10,0.008,-0.076,-0.06
-4.261e-04,-1.54,-1.58,0.14,0.132,0.008,-0.008,-0.068,-0.092
-4.257e-04,-1.54,-1.5,0.14,0.156,-1.78814e-10,0.016,-0.068,-0.068
-4.253e-04,-1.54,-1.58,0.132,0.132,-1.78814e-10,-0.008,-0.076,-0.084
-4.250e-04,-1.54,-1.5,0.14,0.148,-1.78814e-10,0.016,-0.076,-0.06
-4.246e-04,-1.58,-1.58,0.14,0.132,0.008,-0.008,-0.068,-0.084
-4.242e-04,-1.54,-1.5,0.14,0.156,-1.78814e-10,0.016,-0.068,-0.06
-4.238e-04,-1.54,-1.58,0.14,0.124,0.008,-0.008,-0.068,-0.084
-4.234e-04,-1.54,-1.5,0.148,0.156,0.008,0.016,-0.076,-0.06
-4.230e-04,-1.54,-1.58,0.14,0.132,0.008,-0.008,-0.068,-0.084
-4.227e-04,-1.54,-1.5,0.148,0.156,0.008,0.016,-0.068,-0.06
